Tweet,Polarity
 امام الخوارج القرضاوي يجيز العمليات الانتحاريه حتى لو كان صد المدنيين اسمعوالفتوى هجمات_باريس,neg
 ان جذور الشر كامنه في السياسات الغربيه لا في العقيده الاسلاميه وفي افعال الظالم المنهجيه لا في ردود افعال المظلوم الفوضوي ,neg
 انتشار الاخبار الكاذبه ونظريات المؤامره بعد اعتدااات باريس via ,neg
 انتقادات لزعيم المعارضه البريطانيه بسبب تصريحه عقب هجمات باريس بان الغرب اوجد الظروف التي سمحت بنشاه تنظيم_الدوله ,neg
 انتقدت رئيس فرنسا بشده وكثير غيري ينتقد الحكومه في الاعلام الفرنسي بعد هجمات_باريس ولم يتهمنا احد بالخيانه او طلب ال ,neg
 انتم ابواق الاعلام الغربي داعش لا يهاجم الغرب انه صنيعهم ويقتل المسلمين فقط منفذ هجمات باريس هي الموساد والمخابرات الفارسيه,neg
 اولا واضح حسدهم على تفوق الغرب لانه يفضح خطابهم الاستعلائي ثانيا لماذا الدفاع عن هجمات_باريس من تحت لتحت ,neg
 اياك ثم اياك ان تكون معتدل بنظر عباد الصليب ستخسر الدنيا والاخره وصيه هجمات_باريس هجمات_فرنسا,neg
 ايها الحقراا هؤلاا لابواكي عليهم تتباكون على الصليبيين ونسيتم مايفعلوه بنا باريس فرنسا داعش هجمات_باريس ,neg
 ايها العالم المنافق باريس_تشتعل فرنسا_تشتعل باريس فرنسا العالم_ضد_الارهاب هجمات_باريس_الارهابيه غزه ,neg
 باريس تهتز على وقع نمط ارهابي اكثر عنفا تفجيرات_باريس هجمات_باريس ,neg
 باريس مدينه النور بنيت على ظلمه الظلم وجماجم الشعوب المقهوره هجمات_باريس تفجيرات_باريس لن_اعتذر_لفرنسا ,neg
 باريس هجمات باريس مشروع دولي مشترك للعنف ,neg
 بدات اشك ان العالم لا تصلهم ماساه عالمنا العربي والا لحزنوا علينا كما حزنوا لضحايا باريس هجما ,neg
 بعد ذبح 1700 عراقي شيعي في مجزره_سبايكر رفض الازهر تكفير داعش فجاه بعد هجمات باريس صاروا خوارج وكفار الخ الخ ,neg
 بعد هجمات باريس روسيا توسع غاراتها في سوريا قبله الحياه لاسد اسرئيل تحظر الحركه الاسلاميه وتستانف الاستيطان للاسف الام ,neg
 بعد هجمات_باريس العقلاا يتحدثون عن عمل استخباراتي يضحي بالابرياا لاجل المصالح السياسيه و الخبثاا يتحدثون عن خطر الا ,neg
 بعد هجمات_باريس حرق مخيم اللاجئين السوريين في فرنسا هجمات_باريس باريس ,neg
 بعض جرائم الفرنسيين التي لم يعتذروا عنها قنص العزل في الجزائر تحذير لن_اعتذر_لفرنسا هجمات_باريس_الارهابيه ,neg
 بلد الجمال والفن والحب يتعرض لهجمات شرسه عندما يحضر الجهل والتطرف يغيب الامن وتتقهقر الحضاره ويعبس وجه الانسانيه ,neg
 بيجيدا تحشد ضد الاسلام في المانيا استغلت حركه بيجيدا المناهضه للاسلام هجمات باريس للحشد ضد المسلمين في ,neg
 بيغيدا تستغل هجمات باريس لزياده العداا ضد الاسلام ب المانيا ,neg
 تاريخ فرنسا الارهابي العفن الدوله_الاسلاميه دوله_الخلافه هجمات_باريس,neg
 تبا للمنافقين وهذا مصير اللاجئين في اوروبا بعد هجمات باريس الدوله_الاسلاميه ,neg
 تخيلوا بكل وقاحه بشار الفار بعد قتل اكثر من 300الف وهجر اكثر من 8مليون للخارج ينوح ويشجب ويدين هجمات_باريس_الارهابيه فعلا ا ,neg
 تداعيات هجمات باريس على المسلمين في الغرب اعتدااات_باريس هجمات_باريس_الارهابيه,neg
 وقد راينا كيف وقف المجتمع_الدولي بقضه وقضيضه وعملائه العرب والعجم عاجزا حائرا لا يعرف كيف يتصرف في سوريا و ليبيا و ,neg
 ولكن خذ مني نصيحه والله لن يحك جلدك مثل ظفرك يا اهل اليمن لا تعتمدوا على السعوديه في انتصاركم على الحوثي و عفاش واعتمدوا ,neg
 ولن تغني وان الله مع المومنين لن تغني عنكم كثرتكم يا ال_سعود ان الله مع اهل اليمن المومنين الزمالك يا_اخوان ,neg
 يا اخوه الاسلام احذروا ضلالات_الجفري فهو عدو للاسلام والمسلمين والتوحيد والسنه اللهم اكف المسلمين شره وشر امثاله الامارا ,neg
 يا من تتباكون على ضحايا فرنسا هناك شعب يقتل كل يوم في اليمن وهناك تفجيرات في لبنان و الكويت و سوريا و العراق لماذا هذه ا ,neg
 يابخيتي لتعلم انت وحثاله المجوس من بلسان عربي وهواا وعبوديه مجوسيه ان صنعاا العرب ليست گ سوريا والعراق وغيرها اليمن خط احمر,neg
 يذرفون الدمع على سقوط قطره دم في باريس ويتناسون الاف الضحايا الذين سقطوا في سوريا و العراق و اليمن و فلسطين ,neg
 يقتل 30 يمني بشكل يومي ويجرح180منذ مارس 2015 الحصار سبب ازمه شديده ف الطعام والوقودلدرجهان رب اسره تمنى الموت له واسرته ,neg
 يمن_الصمود مدرسه ب اليمن بعد تدميرهاااا من قبل gt gt التخااالف ,neg
 يوجعع قلبي عليك ي يمن دمروووك جعلهم ب الدمار اللهم احفض اليمن واهلها من جميع الحروب والفتن ,neg
 يوهانس فان الصراع الدائر في اليمن _مدمر_ كما انتشر الى 20 من اصل 22 م ,neg
 يوهانس فان الصراع الدائر في اليمن ادى بدوره الى وضع انساني بائس وازداد ,neg
33 سنه الشويش عفاش يحكم اليمن بالعسكر ردت فعل بسيطه اخرتها الجيش يقتل شعب مع اذناب ايران اليمن,neg
60 مليار دولار قيمه ثروه المخلوع صالح طوال فتره حكمه عدن اليمن صنعاا ,neg
Retweeted هاني مسهور كما كان مخطط له الحليلي بدا في التحرك على جبهه حضرموت خوفا من تحرير اليمن ,neg
ابكيك يا وطني ام انت تبكيني الجرح_فيك لكن نزفه فيني اليمن ,neg
احد اقاربي كان قنصل عسكري في اليمن قال كلمه رنانه في اليمن النساا اشرف من الرجال ,neg
اذا ماقامو اهل صنعاا مع هادي يمكن تتحول عدن العاصمه ويمكن في المستقبل يكون فك الارتباط على قبائل صنعاا ضرب المخلوع والحوثي اليمن,neg
ارساليه من الجيش السعودي الى كلاب ايران ليله منوره ع روؤسهم صعده تعز اليمن ,neg
اصابه 20 مواطنا واضرار بمنازل جراا تفجير سياره مفخخه اعقبه الاشتباكات مع مسلحين يعتقد انتمائهم للقاعده بحضرموت شرق اليمن,neg
الامم المتحده تحذر من تسارع وتيره انهيار الخدمات الاساسيه في اليمن جراا اليمن صنعاا عدن ,neg
البارحه عاشت باريس في ليله مظلمه مرعبه ولكن مدنا في سوريا و العراق و اليمن وغيرها من بلاد المسلمين عاشت في ليله اشد ظلمه ورعبا ,neg
الحمدلله الذي هدى كثيرا من الشيعه الرافضه لاتباع السنه وهذا شيعي مهتدي من القطيف مكه المدينه القطيف اليمن غزه,neg
الشيخ المعمري يصاب بالشلل اثر تعرضه لتعذيب بشع في سجون الحوثي بصنعاا اليمن صنعاا تعز ,neg
القوات المواليه للشرعيه تنصب كمائن التحالف_العربي يقتل عشرات الحوثيين في جنوب اليمن ,neg
القوه الصاروخيه للجيش واللجان الشعبيه تستهدف تعزيزات للمرتزقه والقوات اليمن صنعاا عدن ,neg
القوه العسكريه بمفردها كانت نقمه على الحكومه السعوديه في اليمن كمثال عندما ارتكبت جرائم ترتقي لان تكون جرائم حرب ,neg
اللهم في هذا اليوم المبارك ياقادر ياعظيم اهلك ايران والروس وكل من حارب الاسلام والمسلمين سوريا اليمن,neg
المقاومه الشعبيه والجيش اليمني يستعيدان مدينه دمت من ميليشيا الحوثي و المخلوع صالح الحرب_على_الحوثيين تحرير_اليمن الحوثيين اليمن,neg
الواقع يتحدث لولا الله ثم السعوديه وبعض دول الخليج لاختلط الحابل بالنابل في جميع انحاا الوطن العربي والسبب الرئيس هي مراهقه ايران اليمن,neg
الوهابيه الدواعيش يدعون التقرب لله بقتل احباب الله الاطفال في العراق و سوريا و لبنان و اليمن بعبوات ناسفه في ,neg
اليمن جريمه بشعه في عدن اليمن اليمن_الان,neg
انا يمني يوهانس فان الصراع في اليمن زاد من تفاقم الوضع الانساني بسبب الاستهتار شبه التام بحياه البشر وال ,neg
اوقفوا شلالات الدم في سوريا العراق اليمن ليبيا وفي السودان الصومال نريد عالم يحيى بسلام دعوه لمسيرات في جميع دول العالم الحر ,neg
اين حشودالثورهالمهيبهفي الشمال لماذا هذا الانبطاح هل اصبح الشمال حوثه تعز اليمن السعوديه اعاده_الامل ,neg
اين كنا وكيف صرنا في بلدي اليمن لا اجد الا الخراب والدمار وقصف هنا وضرب هناك وكل يدعى ان ذلك لمصلحتكم فوا عجبا من هذا وذاك,neg
بوابه اليمن الاخباريه حصيله اخيره وتفاصيل باحتدام معارك النحر بشبوه اشتدت المعارك بين طرفي الحرب الخميس 19 ,neg
تبا مه مسلمه صمتت امام عدوان يقتل النساا وا طفال في اليمن سحقا لكم ايها العرب اتبرا منك ايها العالم حكمه صنعاا ,neg
اعدام نمر النمر بالقصاص بحد السيف هو اجتثاث لراس الفتنه والارهاب بعد سنوات عاث بالارض فسادا وتاجيجا وتاليبا وتطاولا على حكامنا حفظهم الله,neg
اعدام نمر النمر خطوه اخرى لرمي الشيعه العرب في احضان ايران والانظمه التي تتبع هذه الاساليب مع الشيعه تقوي نفوذها في الشرق الاوسط السعوديه,neg
اعدموا الشيخ النمر لانهم كلاب مسعوره والكلب يخاف من النمر وال سعود كلاب تاكل لحوم البشر منذ تسعه اشهر في اليمن,neg
اعلام السيسي يصف النمر بالعمامه الثائره ,neg
ال سعود فتحوا باب من ابواب جهنم بااعدامهم الشيخ النمر لن يهدا لهم بال بعد الان القطيف تنتفض,neg
ال سلول عدمت 46 ارهابي حتى استطاعت ان تعدم نمر النمر خوف من ايران حقيقه الثار_لاسرانا,neg
التعاطف مع الارهاب والتسويغ له ارهاب يضاهيه مثل هذا البيان تمرد علني يجب ان لا يمر مرور الكرام للفتنه جذور وسقاه ,neg
الحرس الثوري الايراني السعوديه ستدفع ضريبه اعدام الشيخ النمر ,neg
الخنزير نمر النمر الى جهنم وبئس المصير ,neg
السعوديه تعلن القصاص من الارهابي نمر النمر و46 ارهابي اخر فماذا فعلوا اذناب ايران بعد الخبر ,neg
السعوديه تقدم على حماقه جديده باعدامها الشيخ نمر باقر النمر ,neg
السلطات البحرينيه تقمع تظاهرات حاشده تنديدا بجريمه اعدام الشيخ النمر قناه الغدير,neg
الشيعه زعلانين على قصاص النمر ويسوون حشود ومظاهرات ويقولون النصر او الشهاده ولاطلعت لهم مسدس مويه انحاشو طيب النصر يالحبيب الشهاده طيب ,neg
العالم بانوراما جريمه اعدام الشيخ النمر وتداعياتها وموقف الاوساط الدوليه منها برنامج بانوراما ياتيكم في ب ,neg
الله ياخذهم ,neg
اللهم اضرب الظالمين بالظالمين ,neg
اللهم يا جبار السماوات والارض اجعل كيدهم في تضليل ومكرهم الى بوار واجعل الدائره عليهم ال سعود اسره باغيه متكبره ,neg
المفروض الان نكون يد وحده اليمن وسوريا والعراق ونظرب ظربه رجل واحد مملكه العهر ,neg
الملتقى الاسلامي يدين جريمه اعدام الشيخ نمر باقر النمر نص البيان بسم الله الرخمن الرحيم وصلى الله على نبيئنا ,neg
النمر الشهيد بيد يهود خيبر الشيخ_النمر,neg
الى جهنم يانمر النمر ايه الرافضي الخبيث ,neg
امه والله لا يلبث ال سعود بعد اعدام الشيخ النمر الا قليلا ستدور بهم الايام حتى ينزع الله عنهم سلطانهم,neg
ان اعدام الشيخ المجاهد نمر النمر هو بدايه النهايه لحكم ال سعود ,neg
ايران تحتج على اعدام مواطن سعودي من الطائفي هنا نحن ام هم ,neg
ايه الله العظمى الشيخ ناصر مكارم شيرازي العالم الاسلامي سينتقم للشيخ النمر من ال سعود اعدام_الشيخ_النمر الشيخ_النمر الشهيد_الشيخ_النمر,neg
بالامس كان حسن شحاته وبه تهدمت دوله مرسي واليوم الشيخ النمر وبه تتهدم مملكه ال سلول,neg
بعد القصاص_ب 47_ارهابي منهم نمر النمر اللي كان يحرض ضد الدوله الان ايران تبكي ومظاهرات امام السفاره السعوديه هناك ,neg
بعيدا عن خلط الحابل بالنابل في حفله الاعدام اللي صارت اليوم لكن مش من الحكمه ولا من العقل ولا من الحنكه يخلقون من نمر النمر بطل ثوري ,neg
تلقى باسف بالغ و اثناا تعديله لسرواله نبا قتل المجرم نمر النمر ,neg
جريمه اعدام الشيخ نمر النمر بيان السيد القائد مقتدى الصدر اعزه الله 2 1 2016 ,neg
حدوث ثوره عارمه في السعوديه جراا اعدامها للشيخ نمر النمر والمانيا تحذر من حدوث عواقب لا تحمد عقباها جراا هذا ,neg
حقيقه الارهابي نمر النمر جريمه_اعدام_الشيخ_النمر استشهاد_ايه_الله_النمر,neg
حقيقه الارهابي نمر النمر جريمه_اعدام_الشيخ_النمر الموت_لال_سعود,neg
حلال على الشيعه الحزن وانتقاد هلاك نمر النمر بس حرام عترحم علشيوخ السنه وتنتقد اعدامهم,neg
خرط لاتصدقوا ايران لوهم عندهم اخلاق يطردوا السفير السعودي ويدعموكم بالسلاح يااحرار العواميه ,neg
رئيس البرلمان الايراني علي لاريجاني السعوديه وقعت في دوامه لن تخرج منها بسهوله واعدام الشيخ النمر سيزيد من المشاكل الامنيه,neg
رئيس الوزراا العراقي يصرح ان ما فعلته السعوديه ضد النمر هو تكميم الافواه حق يراد به باطل تم اعدام النعيمي ,neg
رئيس وزراا العراق يندد باعدام النمر في السعوديه ,neg
 طعن_مبتعثه_بامريكا مسكين السعودي كل التهم يلصقونها فيه لاثبات عدم عنصريه الغرب ,neg
 طعن_مبتعثه_بامريكا من السخف ان تنتقد برنامج الابتعاث بسبب حادثه فرديه الابتعاث بالمجمل لا اراه الا جعل المبتعثين يتمس ,neg
 طعن_مبتعثه_بامريكا هم لن ولم يسمحوا بتصدير العلم والعلماا لنا لن يصدروا لنا سوى الخراب والقتل ,neg
 طعن_مبتعثه_بامريكا وربي اني حزين علشانها شوفو عيوني كيف حزين متضايق ,neg
 طعن_مبتعثه_بامريكا وقبلها مقتل ساميه ميمني وقصه الدوسري وغيرها الكثير تبين حقيقه امريكا واغتيالها للفكر والمفكرين ,neg
 طعن_مبتعثه_بامريكا يتعرضون للقتل والبعض يتعرضون للظلم من قبل الملحقيه واخرون يعودون بافكارمنحرفه ونحن متضامنين مع بلادهم ,neg
 هو تربى على افلام هوليود وتعلم فنون الجريمه ورضع من حليب الاعلام الصهيوني ونفذ فعله المشينه طعن_مبتعثه_بامريكا ,neg
 BBC فقدت مصداقيتها منذ بدات عاصفه الحسم نقلها لاخبار الحرب باليمن غير مهنيه كما وصفها احد السياسيين البريطانيين ,neg
 طقطقه_على_الحوثي من علامات انهيار_الحوثي الكذب الاعلامي عاصفه_الحزم اقتربت ساعه الحسم ,neg
 عاصفه_الحزم اتضح بعدها ان دولا خليجيه تغرد خارج السرب اما لطائفيه سبب تاخر الحسم باليمن واما مغلوبه على امرها بالاحتلال الاقتصادي الناعم,neg
عاصفه الحسم ومستقبل اليمن اليمن الان على حافيه الهاويه ومن هذا المنطلق اطالب بحل سياسي يرضي الكل وحق المواطنه,neg
 بيان وزاره الداخليه السعوديه بخصوص تنفيذ حكم القصاص في 47 ارهابيا صوره لدعاه الضلال ,neg
 عاجل_واس وزاره الداخليه الفئه الضاله انتهكت الحرمات واستهدفت زعزعه الامن,neg
 لن تطيب نفوس ذوى ضحايا الاحكام في السعوديه في ظل محاكم سريه تحت سيطره وزاره الداخليه وتفتقد لضمانات المحاكمه العادله ,neg
 ملازم_اتحادي_يستغل_وظيفته_لظلم_الابرياا وين وزاره الداخليه عن هذولي الدخلاا على امننا ,neg
 يا وزاره الداخليه الى متى يتواصل مسلسل الفبركات بتصوير من يسمون انفسهم اعلاميين وهم في الاصل محرضين ,neg
 ياليت وزاره الداخليه تسحب الكلب الذي في بريطانيا ينبح كل وقت وهو سعد الفقيه او سعد السفيه,neg
فاقد الشيا لا يعطيه فتمادي الحكام السعودي اصبح مكشوف للعالم ,neg
 <U+2665>اللهم ارحم الشيخ النمر <U+2665> <U+2665> واحشره بدمائه يوم الحشر<U+2665> <U+2665> ليقتص من ال سعود<U+2665> ,neg
 11 7 بعد هلاك نمر_النمر نعقت اصوات في ايران بتهديد السعوديه بدفع الثمن وتلك شنشنه فاضحه معروفه من ايران واذنابها فهل ,neg
 اتظاهروا علمود النازحين اتظاهروا علمود جرائم داعش اتظاهروا علمود الخدمات مو بس كم اسبوع بالبلد مشاكل اكثر اهم من النمر و ا ,neg
 احباط شديد و لطم شغال في الضاحيه بعد اعدام المعمم الارهابي نمر النمر و قطعان بيئه حزباله تريد التظاهر ضد السفاره السعود ,neg
 احراق القنصليه دلليل قاطع على طائفيه ايران النمر سعودي وبلده حكمت عليه لكونه حرض على قتل رجال امن ابرياا فلماذا تت ,neg
 احكام الاعدام التي اصدرها نظام ال سعود احكام خبيثه حيث انها موجهه لطلبه العلم والدعاه واصدر حكم بحق النمر للتخفيف من ص ,neg
 اذا كانت ايران تحارب داعش حقيقه وتعاديهم لماذا لم تشكر حكومه المملكه في اعدام مجموعه من اصحاب هذا الفكر وانما هي تتباكى على عم ,neg
 اراد النظام السعودي من خلال اعدام الشهيد ايه الله النمر ضمن مجموعه تضم 47 شخصا ان يغطي ويذيب دم الفقيه الشهيد بين الدماا فف ,neg
 استشهاد_ايه_الله_النمر اطالب الحكومه السعوديه بعرض اعدام نمر النمر خل اذناب ايران وشعب ايران يموت في غله,neg
 استشهاد_ايه_الله_النمر كانت دماا الشيخ حسن شحاته نهايه حكم الاخوان الكافرين وستكون دماا الشيخ النمر نهايه لحكم ال صهيو ,neg
 اسد_السنه_سلمان احراق القنصليه السعوديه في مدينه مشهد الايرانيه قبل قليل بعد اعدام الهالك نمر النمر <U+0670> اقول لا يضر السحاب نبح الكلاب,neg
 اعدام الارهابي المجرم المعمم الطائفي نمر النمر هو رد سعودي اول على اغتيال الشهيد زهران علوش يجب ان يتحد المسلمين ضد عد ,neg
 اعدام الشه يد نمر النمر لن يمر مرور الكرام الايام قادمه يا اشباه الرجال,neg
 اعدام الشيخ النمر هو مخطط صهيوني قدتم تنفيذه بواسطه ابنائها المطعين ال سعود للحفاظ عليهم وعلى عروشهم ,neg
 اعدام النمر يصح فيه قول الشاعر القمع اساس الملك شنق الانسان اساس الملك حكم البوليس اساس الملك تاليه الشخص اساس ,neg
 اعدام نمر النمر اظهر كل من يؤيد الارهاب ويقف الى جانبه من خلال صراخهم وتنديدهم باعدامه,neg
 اعلام السيسي يهاجم السعوديه ويصف نمر النمر بالاصلاحي الثائر من اعان ظالما سلطه الله عليه ,neg
 ال سعود الى مزبله التاريخ النمر الشهيد لن يقتلوك انما قتلتهم,neg
 الا لعنه الله عليكم مثل الشيخ النمر ابن لنمر لا يبايع مثلكم ولو قطعتموه اربا اربا الشيخ_النمر_شهيد ,neg
 الاتحاد الاوروبي اعدام الشيخ النمر يزيد من اشعال التوتر الطائفي وعلى السعوديه مصالحه شعبها ,neg
 دخلت امراه النار في هره حبستها لا هي اطعمتها ولا تركتها تاكل من خشاش الارض فما ظنكم بحبس 2مليون مسلم في قفص مظلم حصار_غز ,neg
 دخلت امراه النار في هره حبستها ولم تدعها تاكل من خشاش الارض فكيف بشعب مسلم حصار_غزه_جريمه_اباده,neg
 دخلت امراه النار في هره ربطتها فلا هي اطعمتها ولا هي ارسلتها تاكل من خشاش الارض حتى ماتت هزلا فكيف بمن يحصار شعبا حصار_ ,neg
 دخلت امراه النار في هره ربطتها فلم تطعمها ولم تدعها تاكل من خشاش الارض فكيف بمن يحاصرون في معبر_رفح بقطاع غزه حصار_غزه ,neg
 رضوان الاخرس نقترب من العام العاشر للحصار وكل مناحي الحياه تكاد تنهار فلا كهرباا طبيعيه ولا سفر ولا علاج ولا اعمار حصار_ ,neg
 سبب التخاذل العربي والاسلامي في حصار_غزه_جريمه_اباده ,neg
 سيبقى حصار غزه من الداخل والخارج مستمر ما لم يقل الشعب الفلسطيني كلمته وينتفض على الفساد والدكتاتوريه الداخليه حصار_غزه_ ,neg
 صبرا فانتم درع للاقصى يؤسفنا انا نشاهد ونوثق مايحدث حصار_غزه_جريمه_اباده,neg
 عار واي عار ان يكون الحصار بفعل الجار ويكون اشد واسوا من حصار الاحتلال هو ابشع واشنع وافظع من ان يقال حصار_غزه_جريمه_ ,neg
 على اساس مصر ام الدنيا يا خساره ماتوا الطيبين في25 يناير يا مصر قومي وشدي الحيل حصار_غزه_جريمه_اباده حصار_غزه,neg
 عن السلام يتحدثون بحضره اسرائيل دين رحمه وب الارهاب يتشدقون بحضره فلسطين انسانيه رحمه للمعتدين وشياطين ع المظلومين حص ,neg
 غزه اصبحت اسيره بين الصهاينه وحصار عميلهم السيسي اللهم قد مسهم الضر وانت ارحم الرحمين حصار_غزه_جريمه_اباده,neg
 غزه الان تتجمد ومن اهلها من يسكن بخيمه ومنهم بلا كهرباا ولا تدفئه اللهم ابسط دفئك عليهم حصار_غزه_جريمه_اباده ,neg
 غزه التي كانت تحت الوصايا المصريه ويربط النسب بين اهلها و اهل مصر تجوع وتحاصر بيد مصريه اصبح باسنا بينا وليس على عدونا حصا ,neg
 غزه انت حزن حقيقي وهراا ما كان قبلك من الاحزان حصار_غزه_جريمه_اباده السيسي_يغرق_حدود_غزه ,neg
 غزه حصار_غزه_جريمه_اباده السيسي_يغرق_حدود_غزه اللهم مزق قلبا ابكى غزه قهرا ,neg
 غزه عاشت ثلاثه حروب مدمره وحصار خانق تشارك فيه بالاضافه للاحتلال الصهيوني اطراف عربيه ومحليه انتجت واقعا كارثيا حصار_غزه_ ,neg
 غزه كلمات تفككت احرفها وانتشرت في فضاا الضيق فان لم تلملمها يد العون وتكتبها ستحمل الموت على احرفها للجميع حصار_غ ,neg
 غزه لاشيا يحرك ضمير هذاالعالم القذر سوى المصالح حصار_غزه_جريمه_اباده,neg
 غزه واجهت ثلاثه حروب لوحدها وحصار اسرائيلي خانق لا زال موجود منذ اكثر من عشره اعوام حصار_غزه_جريمه_اباده,neg
 غزه يحكم خناقها ويعظم بلاؤها ويطفا نورها وتخبو حركاتها ويتعالى في ارجائها انين المكلومين وتوجعات المرضى والمصابين حصار_ ,neg
 في كفه مكر العدو وجنده والعرب طرا مكرهم في كفه والكفتان اذا جمعتهما معا ما ساوتا بالمكر مكر الضفه ظافرالقرني حصار_ ,neg
 في هذا الحصار اجتمع مكر اليهود وخبث الصهاينه العرب حصار_غزه_جريمه_اباده,neg
 كان الله بعون غزه واهلها حرب من اليهود وحصار من خونه ومجرمين العرب حصار_غزه_جريمه_اباده,neg
 كرها بالاخوان وقف مع بوتين ضد تركيا كرها بالاخوان وقف مع الصهاينه ضد حماس ويزعل اذا قلنا متصهين حصار_غزه_جريمه_اب ,neg
 كلاب حماس يصرخون هنا حصار_غزه_جريمه_اباده ويتهمون السيسي ولكن الحقيقه تجدونهاهنامن الشعب الفلسطيني سلموا_المعبر ,neg
 كنا نعيش وهم ان الامه العربيه ضد الاحتلال وستحارب اليهود الثورات فضحتهم ومن يحاصر غزه جيوش عربيه حصار_غزه_جريمه_اباده,neg
 لا اله الا الله السيسي عدو الله حصار_غزه_جريمه_اباده,neg
 لا بارك الله في حاكم ترك غزه تحت الحصار دون ان يفعل شيا ايجابي لها ولشعبها واخزى الله كل من شارك في حصارها وخنق اهلها حصار_غز ,neg
 لا تسترحموا المصريين ان يفتحوا معبر_رفح فقط اطلبوا من المرضى الدعاا عليهم حصار_غزه_جريمه_اباده افتحوا_معبر_رفح غزه رفح ,neg
 لا فرق بين من يؤيد السيسي ومن يؤيد نتنياهو كلاهما يقتلان الفلسطينيين حصار_غزه_جريمه_اباده,neg
 لاخير فى مصر الانقلاب فصهاينه مصر اقذر من صهاينه اسرائيل سامحينا ياغزه حصار_غزه_جريمه_اباده,neg
 لتدرك حجم معاناتهم تخيل نفسك واطفالك يرتجفون حولك من شده البرد في كرافان مظلم لا كهرباا فيه ولا طعام ولا حتى امان حصار_غزه ,neg
 لعنه الله على كل صهيون و كل خائن متصهين جاا لاعانه اسرائيل على دمار فلسطين حصار_غزه_جريمه_اباده ,neg
 لكل ظالم نهايه وقلوبنا معكم يااهل غزه حصار_غزه_جريمه_اباده حصار_غزه,neg
 للاسف لقد استطاع العدو واذنابهم المنافقين اقناع المسلمين ان لا يهتموا الا باقطارهم الجغرافيه التي صنعها لهم عدوهم حصار ,neg
 لو اتجمعت دعوات المظلومين ممكن تخسف بالظالم الارض يا ريت يتداركوا انفسهم قبل فوات الاوان حيث لا ينفع الندم حصار_غزه ,neg
 لو ان مصر تركت معبر_رفح مفتوحا في وجهنا لما تاثرنا من الحصار الاسرائيلي لكنها للاسف انحازت للباطل فاغلقته وحاصرتنا حص ,neg
