Tweet,Polarity
 كلمه_لشركات_الاتصالات حتعيشو زقه وتموت زقه يااخوات الزقه ,neg
 كلمه_لشركات_الاتصالات حرام عليكم وكفايه نهبتونا,neg
 كلمه_لشركات_الاتصالات حراميه بقوه,neg
 كلمه_لشركات_الاتصالات حراميه تروحون فوق وتردون تحت بتمون حرااااااميه,neg
 كلمه_لشركات_الاتصالات حراميه نصابين,neg
 كلمه_لشركات_الاتصالات حراميه وشبكتكم زفت بعد ,neg
 كلمه_لشركات_الاتصالات حسبنا الله وكفى زد_فرصتك12,neg
دعواتكم يامظلموين ادعوا على الموظف الي يظلم لصالح الشركه من شركات الاتصالات مامعكم الا الدعاا كلمه_لشركات_الاتصالات,neg
دي شركه وسخه ايش فهمك انت كلمه_لشركات_الاتصالات ,neg
ربنا يحاسبكم كلمه_لشركات_الاتصالات,neg
ربنا يحرقكو بقاز كلمه_لشركات_الاتصالات,neg
ربناااا يسلط عليكم كلمه_لشركات_الاتصالات,neg
ربي يحرقكم وشكرا كلمه_لشركات_الاتصالات,neg
رفقا بعملائكم ويكفي نهب فلوس كلمه_لشركات_الاتصالات,neg
زرفتوووني الله وكيلكم كلمه_لشركات_الاتصالات,neg
زفت شركه حراميه والرجاا مقاطعتها كي تعرف احترام العميل كلمه_لشركات_الاتصالات,neg
سرقان حراميه وفاشله لاتغطيه زين ولا روترات زين بكيتكم من شركه انا لو اعرف الريس جيت ونقرته كلمه_لشركات_الاتصالات,neg
سود الله وجيهك ي البقرات الثلاث كلمه_لشركات_الاتصالات,neg
سود الله وجيهكم بالله هذا اتصال اتصفح به كلمه_لشركات_الاتصالات,neg
شبكاتكم ابو كلب الكلاب كلمه_لشركات_الاتصالات,neg
شبكه زاي الزفت كلمه_لشركات_الاتصالات,neg
شركات الخسارات كلمه_لشركات_الاتصالات,neg
شوفو لنا حل مع ابراجكم ذي في هجره خميس البحر التابعه لمحايل ابراج قايمه وطافيه ليش علما ان شبكتنا 2G كلمه_لشركات_الاتصالات,neg
عساكم للخساير الي مالها والي كلمه_لشركات_الاتصالات,neg
عساهم للافلاس الي يخليهم مايقدرون يشترون اوراق طابعه كلمه_لشركات_الاتصالات,neg
على زق كلمه_لشركات_الاتصالات,neg
عليهم من الله مايستحقون سارقينا بالرايح والجاي كلمه_لشركات_الاتصالات,neg
عند الله تجتمع الخصوم كلمه_لشركات_الاتصالات,neg
غلاا غير مبرر وخدمه سيئه للغايه وشبكه ضعيفه وسرقه واضحه كلمه_لشركات_الاتصالات,neg
فودافون المعنى الحقيقي للسرقه كلمه_لشركات_الاتصالات,neg
فوق انكم سيئين قراركم مثلكم كلمه_لشركات_الاتصالات,neg
في محافضه تيماا تبوك النت ازبل منه مافيه اضن عيب عليكم 4جي مافي 3جي ماتفتح مقطع فديو كلمه_لشركات_الاتصالات,neg
قتكوو الائرف كلمه_لشركات_الاتصالات,neg
كرهه شديد لكم كلمه_لشركات_الاتصالات,neg
كفاااايه سرقه بقي كلمه_لشركات_الاتصالات,neg
كلمه واحده لا تكفي للتعبير عن المشاعر لكن ما نقول غير الله لا يبارك لكم كلمه_لشركات_الاتصالات,neg
كله نصب في نصب يعني تشحن وماتكلم اخدوها الله يخذهم نصابين كلمه_لشركات_الاتصالات,neg
كلو زج كلمه_لشركات_الاتصالات,neg
لا تفصلون الشبكه مره ثانيه كلمه_لشركات_الاتصالات,neg
لا زلتم تمارسون عاداتكم السيئه التي ينتهجها الاغلبيه من موظفينكم في مرمطه العميل حتى جعلتم من صحته في مهب رياح المرض كلمه_لشركات_الاتصالات,neg
لا شبكه لا خدمات لا انترنت يصب في صالح المستخدم مهما ظننت ان الخدمه في صالحك عليك ان تاكل تبن قبل التفكير كلمه_لشركات_الاتصالات,neg
الله ياخذ stc قسم ب الله انهم خساير ع الفاضي ,neg
الله يجيب اليوم الي اشوف فيه stc مفلسه ,neg
الله يسلط عليكم ياخي ,neg
الله يصبرني ع شركهه STC ,neg
الله يغرق ال STC,neg
الله يلعن stc ,neg
الله يلعنكم ,neg
اللهم عليك ب stc ارنا فيهم عجائب قدرتك ,neg
اللهم عليك ب stc فانهم لايعجزونك,neg
النت الضعيف والبطيا راح يذبحني يوم من الايام ,neg
النت زي الزفت حسبي لله على غنيلهم ياخي ,neg
النت ضعيف بس انا ولا فيه احد نفسي مااتوفق با النت ,neg
النت ضعيييييييييف يابششر stc,neg
النت مايفتح عندي عندي شغل بخلصه ,neg
النت مضروب تبا لكم يا stc,neg
النت يرفع الضغط الله يلعن stc,neg
الي متي وخدمتكم زباله ,neg
انا زعلانه من STC ,neg
انا لو الموت بيدي فكيته على STC ,neg
انترنت STC معاد يطاق في البيت اقل من عشره كيلو بت في الثانيه في العمل اقل من خمسين شيا يدعو للضجر بابدا اشتري كتب ورقيه بدل تحميلها ,neg
انترنت STC من ازفت ما رايت ,neg
ايش ادعي بس ايششش ,neg
بث شوكيس هونغكي بدا يارب يفتححح خير حسبي الله على STC,neg
بحياتي كلها ماشفت شركه افشل من STC,neg
بروح احاول فيه حسبي الله عليكم يا stc ,neg
بليييييز زيدوا سرعه الاتصال تراه خياس ومرره زفت ابغي اسدد فوني ومو راضي ماني قادره اخرج برا عشان المطر ,neg
تبا ل لا انا الي شفت المباراه ولا انا الي شفت التايم لاين وقت المباراه حسو يا خي حسو ,neg
تدبل المبلغ stc ,neg
ترا عندنا حياه عندنا بحوث كويزات خير تخربون الانترنت محد يمدحكم بالخفا تخربون على انفسكم تفو ,neg
تراكم ابثرتوني ,neg
تفله بحجم السموات والارض ل موبايلي زين ولنت السعوديه بعد,neg
تفله كعمق البحار ل stc ,neg
تفوز stc باافشل شركه اتصال ,neg
تفووووووووووووووووووووووووو ,neg
 كذابين ,neg
 كذابين ال 4g مايغطي نص العلا ,neg
 كذابين ترا تدخلون النار الكذب حرام ,neg
 كذابين والله انا الان اعاني وانا ارد عليكم يارب ياصل ردي,neg
 كذب سرق سرق سرق سرق سرق النت زباله,neg
 كذب والله انكم كذابين مشترك 40 ميقا ولي 5 ايام والسرعه ما تتعدا 3ميقا,neg
 كس امكم ي قحاب صلحو الشبكه ي حراميه ي قحاب ي حراميه نتصل عليكم تقول في صيانه انيككم,neg
 كل ما اجي احاول دحين يطلع اتصل احد الفروع عشان يعطوك رقم ال buk الجديد ولما ادق محد يرد تتريقو انتو ولا ايش قصه اهلكم,neg
 كل ماقلنا الخدمه سيئه قالوا تحديث ماقد شفت شركه فيها نصب واضضضضح زي stc,neg
 كلزق بس ماني مسامحتكم ولا بريال رجعوا لي فليساتي من امس الشبكه مقطوعه ,neg
 كلمه_لشركات_الاتصالات جائزه اضعف انترنت مقدمه ل جائزه اضعف خدمه عملاا ل جائزه اكثر اللصوص سرقه بجداره ل ,neg
 كنت اشتغل في stc gt و فصلت اكثر العملاا ما يدعمون ال 20 ميقا فوق كل هذا يقدمون عروض على ال 20 ميقا و يا كثر الشكاوي عليهم ,neg
 كيف اضيفكم ونتكم زباله ,neg
 لا بارك الله فيكم لي اسبوعين طالب الياف كل يوم يجي الفني و يتفلسف ويجي غيره,neg
 لا لا لا لا الخدمه ومستائين منها اقل شي نبغى احترام للعميل ومصداقيه في الرد,neg
 لا مباله من شركه الاتصالات لي ست شهور عشان النت ولا حيات لمن تنادي المقاول يحفر ويروح ايش الحل,neg
 لا نعاني من ذلك في اشتراك شركه موبايلي وشركه زين وجميع شركات العالم لذلك كلامكم باطل فالمشكله من شركه stc,neg
 لا ولاشي بس شريحه مسبقه الدفع وانا معي فاتوره من stc والا اني في حاجتها على العموم الشريكات كلها فاشله,neg
 لا ويقول لي الظل الي تحت الطاوله يا اخي احترمو عقولنا يا stc ما احترمتو جيوبنا وصابرين بس عقولنا دور ظلها تحت ,neg
 لابد من تظافرجهودكم من اجل عوده الثفه لاتصالات السعوديه مع عملائه الكرام من سوا النت والنقطاعه والتكلفه الماديه والصيانه,neg
 لاجديد من سيا لاسوا نحن خارج نطاق اهتمامات شركه الاتصالات للاسف,neg
 لازالت محافظه حقل معزوله عن العالم بسبب انقطاع شبكتكم منذو امس الي متي طيب والحل ,neg
 لاوالله مو عاجبنا شيا لابارك الله فيكم ولا في شركتكم النت الدمه انه زفت والفلوس تلهفونها مثل النار,neg
 للاسف stc تستخف بالعملاا ولا يوجد اي اهتمام او حلول للمشاكل,neg
 للاسف الشديد بلاغات سطرنا فيها مقطوعات من المعاناه ولا من مجيب تقل لي رساله فارغه ونرد عليك ,neg
 للاسف اليوم تاكدت فعلا انو الاتصالات هي الاسوا في الخدمات تخيل من مكتب للثاني وموظف مو موجود ومشرف مو موجود,neg
 للاسف شركه مفلسه فنيا وفكريا كنت اعمل فيها سابقا اقسم بالله قمه في الضياع ,neg
 للاسف فور جي نسمع بها بس عند صارت حلم انكم تشغلونه,neg
 للاسف ليست خدمه بل معاناه,neg
 للاسف ماراح يرد لكن كلمه حسبي الله ونعم الوكيل تكفي,neg
 لماذا لا يكون العميل عندكم ذو اهميه لماذا شكاوينا تضرب عرض الحائط لماذا النت عندي ضعيف انصب_شركه_اتصالات_stc,neg
 لماذا لا يكون هناك تصريح رسمي باستخدامكم لسياسه الاستخدام العادل ام ان هذا اعتراف غير مباشر منكم انه غير عادل شويه صراحه ,neg
 ليه قطعتوا الخدمه امس عن محافظات تبوك الله يخسركم مثل ماخسرتكو علينا الجو بحول على زين,neg
 ما اكذبكم هذي السرعه اللي تقولون وين ما كنت ,neg
 ما صدقت انا بشرق الخط السريع السامر و 4g سيئه جدا,neg
 برنامج نقاطي عندي فيه 9000 نقطه كلمتهم قبل شوي قالوا تقدر تشتري اي شئ من ايزون ب 400 ريال توني ادري وربي شئ كبير ياعوو ,pos
 احلى قعده مع احلى رفقات ,pos
 احلى قعده مع الاصدقاا ,pos
 جده_الان الاتصالات_السعوديه العرض بطل للي حاب يضيف قبل انتهاا العرض ياشباب ,pos
 احنا STC و ماعمرنا اشتكينا الحمدلله ترى كويسين يا جماعه انترنت_السعوديه_ضعيف,pos
 افضل شركه وافضل انترنت زين عالم راقي وجميل انترنت_السعوديه_ضعيف,pos
 انترنت_السعوديه_ضعيف اي منطقه فيها ال 4G تكون stc افضل من تجربه شخصيه والعكس Mobily افضل حينما تكون 3G,pos
 انترنت_السعوديه_ضعيف بالعكس الانترنت عندي مره سريع حسب الجيجا يمكن,pos
 انترنت_السعوديه_ضعيف بالعكس انا عاجبني انترنت حقنا ,pos
 انترنت_السعوديه_ضعيف لاتعمم اذا بيت اهلك نتهم ضعيف مو كل الاهالي يجيبون ببيتهم نت ضعيف,pos
 انترنت_السعوديه_ضعيف للامانه افضل انترنت حق زين اسرع منه مافيه من تجربه شخصيه ,pos
 انترنت_السعوديه_ضعيف لم ارى اي ضعف في الانترنت اطلاقا,pos
تكلموا عن انفسكم انا عندي طياره طياره انترنت_السعوديه_ضعيف,pos
حنا انترنتنا سريع انترنت_السعوديه_ضعيف,pos
شكرا اس تي سي انترنت_السعوديه_ضعيف ,pos
 حذف_قناه_العربيه_من_الريسيفر بغض النظر عن توجه القناه العام البرنامج الوثائقي الذي عرض في الايام الماضيه كان مبهر ومسني بشده ,pos
الجميل في الالياف البصريه ل موبايلي سعر جيد سرعه ثابته بس الابلود زفت وهذا اللي يميز STC بميزه رفع سرعه الابلود,pos
الله يحفظ STC ,pos
 فضحت مفخخي مؤخرات المراهقين ومفجري بيوت الله وقتله المصلين حذف_قناه_العربيه_من_الريسيفر,pos
اتوقع انا الوحيده اللي احب اس تي سي ,pos
احسن شي سوته شركه الاتصالات السعوديه هو توحيد الرقم ,pos
لن احذف قناه العربيه ابداا بل احيي قناه العربيه حذف_قناه_العربيه_من_الريسيفر,pos
 يعطيكم العافيه سرعه ممتازه البطاريه ماتلحق ,pos
 يعطيكم العافيه علي خدماتكم الجميله وكثره الانقد لايجوز محد يعجبه شي ,pos
 تبي الصدق افضل نت في السعوديه stc,pos
 وجع شبكتنا موبايلي زي الخراا وشبكت عمامي stc يا انها قويه بنشتري زي حقت عمامي زعلنا عليكم والله ضعيفه بعد بالف وخمسميه ما تسوى ,pos
 يسعدكم ربي دووم دائما تقدمون الافضل شكرا لكم,pos
 موبايلي و stc افضل ,pos
 موبايلي يجلط ماانصح فيه اما زين حسب عروضهم لكن مو بقوه stc,pos
 نشكر شركه الاتصالات السعوديه على تفاعلها السريع وحل مشكله الاتصالات لدينا بالشركه الرقم المو ,pos
 مشكورين ياشركه STC على خدماتكم,pos
 بصراحه خدمه راقيه وعمل على اصوله,pos
قناه الجمال والجميلات حذف_قناه_العربيه_من_الريسيفر,pos
 اقصد برنامج اصرار على قناه تعرض الان ,neut
 الاستاذ محمد الحميدي ضيف في برنامج الثامنه_مع_داود_الشريان علي قناه ال اليوم الساعه 8 مساا والحديث عن الكويت,neut
 الان في الطائره واجمل مفاجاه من و لوين بتتوقعو السفره حازم_شريف رقم_التصويت26 h ,neut
 البرنسيسه منال_موسى و سفير الالحان فايز_السعيد في الاستوديو الخاص به امس ,neut
 الثلاثااالفنانه نوال_الزغبي ضيفه العلاميه وفاا_الكيلاني في المتاهه 9 30 ع ال ,neut
 الفيلسوف يوسف الثنيان في برنامج مع الكبار على قناه برو 1,neut
 اللي له خلق يتابع الساعه 12 30 على mbc برنامج صباح الخير يا عرب راح اشوفكم صباح_الخير_يا_عرب,neut
 الليله الاسطوره يوسف الثنيان عبر برنامج الكبار على قناه mbc برو 1 الساعه 11مساا الهلال ,neut
 الليله حلقه نوال_الزغبي في المتاهه على شاشه in with ,neut
 الليله سهره جديده مع برنامج على وعبر انفجن صابر_الرباعي كاظم_الساهر شيرين عاصي_الحلاني ,neut
 الليله موعدنا مع نوال_الزغبي_في_المتاهه 8 30 توقيت لبنان و مصر على شاشه ,neut
 المحامي محمد الحميدي في برنامج الثامنه مع الشريان على وظلم القيود الوهميه التي توضع على البدون ,neut
 المحامي محمد الحميدي في برنامج الثامنه مع الشريان علي والحديث عن سحب جناسي البرغش والعجمي والعوضي والجبر ,neut
 عذيب افضل سهمين فنيا في قطاع_الاتصالات,neut
 عندك رقم سوا ما سجلته باسمك يمكنك ربطه بهويتك من خلال تطبيق MySTC لتحميل التطبيق ,neut
 عندي شريحهه سوا انفصلت وشحنتها ثم صرت بس اتصل منها ولا استقبل من يعرف ليش الاتصالات_السعوديه ,neut
 مساا الخير ممكن اعرف سبب انقطاع النت عن حي المروج بعنيزه ,neut
 هيئه_الاتصالات_وتقنيه_المعلومات بالنسبه لمعرفه عدد الشرائح المسجله باسمي كيف اعرف عدد الشرائح في شركه غير مشترك فيها موبايلي زين ,neut
 يا شباب اذا اشتركه في جود نت 20 ميجا كم المفروض يكون الابلود وكم يحتاج للاونلاين,neut
My area STC الاتصالات السعوديه ,neut
اقدر اركب فيه اي شريحه بيانات او بس شريحه موبايلي واي_فاي ,neut
الاتصالات السعوديه تقدم حلول الواي فاي خدمه اذا كانت اشاره الانترنت ضعيفه لديك الاتصالات_السعوديه ,neut
البياري يطرح رؤيه في ملتقى قيادات قطاع الاتصالات ,neut
البياري يطرح رؤيه في ملتقى قيادات قطاع الاتصالات تقنيه تكنولوجيا الاخبار العربي جده الرياض,neut
الحين وش ازين نت ب ضرما ولا ولا ضرما ضرماا,neut
 حذف_قناه_العربيه_من_الريسيفر استطلاع هل تثق باخبار قناه العربيه ومحتواها ,neut
 حذف_قناه_العربيه_من_الريسيفر اسمع وشاهد جميع القنوات وعقلك سيحكم ويقرر مع من الحق الانغلاق التام وحجب الرؤيه خطا وتصرف نعا ,neut
 حذف_قناه_العربيه_من_الريسيفر الان على قناه العربيه كيف واجهت السعوديه القاعده ,neut
 حذف_قناه_العربيه_من_الريسيفر الحذف يكون ابلغ عندما يكون عن قناعه شخصيه وليس بسبب خلاف شخص ما مع القناه وترويجه لقناه اخ ,neut
 حذف_قناه_العربيه_من_الريسيفر الحل ليس بحذفها بل بمطالبه الحكومه بفرض سياسه جديده للقناه تراعي فيها الضوابط الدينيه والوحده الوطنيه ,neut
 حذف_قناه_العربيه_من_الريسيفر الحين ابي افهم الناس تطالب بحذف العربيه والمدافعين يجيبون قناه الجزيره وشدخلنا في الجزيره هل هي تمثل السعوديه,neut
 حذف_قناه_العربيه_من_الريسيفر السبب المعلن للحذف استضافه جمال الدين والسبب الخفي تعريه القاعده وداعش في الفلم الوثائقي ,neut
 حذف_قناه_العربيه_من_الريسيفر السؤال ليش تضيفها ,neut
 حذف_قناه_العربيه_من_الريسيفر اللهم اعز الاسلام والمسلمين ,neut
 حذف_قناه_العربيه_من_الريسيفر المشاهد العربي غير معاق التفكير له حريه الاختيار بين القنوات الاخباريه النقد مسموح والقمع الفكري مرفوض ,neut
 حذف_قناه_العربيه_من_الريسيفر الي ماتابع الحلقه الثانيه من مواجهه السعوديه للقاعده الان يعيدوها على العربيه,neut
 حذف_قناه_العربيه_من_الريسيفر الي ماتابع الفلم الوثائقي كيف_واجهت_السعوديه_القاعده اليوم س 1 ظهرا كل الاجزاا ال 3 ت ,neut
 السلام عليكم انا اشتريت شريحه من الشارع وابغى اسجله باسمي كيف ,neut
 السلام عليكم انا جاني العرض هذا لا تفوت الفرصه الحصول على 500MB مجانا ارسل 8127 الى 900 الان صلاحيه العرض 7 ايام من الاشتراك ,neut
 السلام عليكم انا عندي تفلون ونت وودي احول الخدمه ولكن الموظف لم يخدمني باي شي يقول دق من نفس التلفون,neut
 السلام عليكم بالنسبه لباقه 400 مع ايفون 6s هل يشمل العرض هذا العميل الجديد لكم,neut
 السلام عليكم جهازي ايفون 6 بلس وحصل فيه انحناا جانبي وهوتحت الضمان الان ماهو الحل الان نامل الرد بسرعه ,neut
 السلام عليكم حاولت اشترك في عرض 139ريال ولكن تفشل رساله الاشتراك لا اعلم ماهو السبب,neut
 السلام عليكم حبيت اسال هل يوجد مراقبين علي فرعكم بسوق حكير مول منطقه تبوك اريد جواب,neut
 السلام عليكم عندكم خدمه انترنت السرعه ماتقل عن 40 ميقا وموب كل كم يوم يقطع النت ,neut
 السلام عليكم عندي مشكله اخذت مودم وشريحه بيانات ثلاث شهور مفتوح تشتغل يومين وباقي الاسبوع يصير النت ضعيف جدا لماذا ,neut
 السلام عليكم عندي مشكله في الاتصال يطلع لي لاتوجد خدمه ايش ابحل ,neut
 السلام عليكم عندي مشكله في جوالي شحنته مايستقبل بس عادي يدق,neut
 السلام عليكم فى الاحساا القرى الشماليه والشرقيه النت ضعيف جدا ان كان فى الثابت او شرائح البيانات,neut
 شكرا لتواصلك هل انت عميل حاليSTC ولديك هاتف ثابت ,neut
 صباح الخير كيف اعرف انا وصلت التميز ولا لا او كم نجمه,neut
 صباح الخير لاهنت لماذا لايفتح عندي موقع ابشر علما انه كان يفتح قبل يومين وع شريحه بيانات stc يفتح مباشره,neut
 صباح النور يمكنك معرفه ذلك من خلال الاتصال على 900 محمد,neut
 طبعا الشبكات انا كنت فتره برا الرياض و كل واحد من اخوياي معه شركه الي زين و موبايلي و stc,neut
 طلع امس فيه مشكله عامه عندهم الحين الوضع اوكي ,neut
 طلع من جد المشاريع حقت stc و موبايلي ,neut
 طيب الشبكه اقدر ابدلها الى شبكه غير stc مثل ابراج موبايلي اوزين,neut
 طيب الهواوي حقك stc واذا هو stc هل ترتفع حرارته ع طول,neut
 طيب قديمه او جديده اهم شيا اتوفرت البيئه المناسبه لكم و اسمها stc يا دلخ,neut
 طيب كيف STC معك ,neut
 طيب كيف افعل الخدماه,neut
 يعطيك العافيه ي السمي بس ما فيها استخدام عادل وهل متوفره بفرع المدينه او ينبع,neut
 يقال 3جيجا يومي وبعدها تنزل السرعه نص ميقابت يعني لك في الشهر 90 قيقابايت بالسرعه الكامله ونص ميقابت تصفح وتحميل,neut
 يمكنك الابلاغ عن ضعف الشبكه من خلال تطبيق MySTC نايف,neut
 يمكنك الاطلاع على الباقات من خلال الرابط التالي نايف,neut
8 ساعات وانا بدون نت ,neut
STC تدشن اول مركز اتصال نسائي لخدمه عملائها ,neut
STC_KSA لو سمحت لي اسبوعين مركب الالياف وللحين ماركب النت صار غلط بالطلب وصارلي اسبوعين ومحد جاني وكل ما اكلم الدعم الفني يقول فيه صيانه ,neut
ابغى العب فيفا طيب شسوي ,neut
احد لسى بيعاني من بطا الانترنت من سكان جده جده ,neut
احمد ربك على فكره الاتصال كذا بدون مشكله ,neut
اخيرا STC ردوا علي الحين ننتظر ,neut
اخيرا طلعت رقم من stc وحفتك من موبايلي ,neut
 السلام عليكم ارغب بفتح التجوال الدولي كيف الطريقه,neut
 السلام عليكم اشتركت في خدمه 400 واخذت جوال ايفون 6اس بلس 16 قيقا هل يمكن استبداله مع العلم بان الجهاز جديد لم يفتح,neut
 السلام عليكم اقدر اشتري جوال بالتقصيد على فاتوره شريحتي واذا ممكن وين الفروع اللي اقدر اخذه منها في شرق الرياض ,neut
 السلام عليكم الاتصالات مقطوعه عن حقل والبدع من ظهر امس وانتو ولاحس ولا خبر اتكلم عن stc شكرا لكم ,neut
 السلام عليكم الرجاا ايجاد حل لضعف الشبكه الشديد بمشروع الامير فواز الجنوبي بجده حي الواحه والمشكله لها اكثر م ,neut
 السلام عليكم الرجاا مساعدتي في ايقاف خدمه الانترنت فقد تم تفعيلها تلقائيا وخصم الرصيد من الجوال مباشره وانا لم اطلب تفعيلها,neut
 السلام عليكم الله يعافيك شريحه البيانات STC نت لا محدود 3 شهور بكم ,neut
 السلام عليكم النت عندنا يخرب كل 3 شهور ونكلم الصيانه او اي شي يجون بعامل يركب قطعه على التلفون ويمشي ويخرب بعد 3 ,neut
 السلام عليكم امس توني شاريه شريحه نت مفتوح 3 شهور وبصراحه النت بطييئ جداولا يفتح معي شي وش الحل ,neut
 السلام عليكم انا ابغ اركب dsl اش الاجراا و العروض,neut
 السلام عليكم انا اشتريت شريحه من الشارع وابغى اسجله باسمي كيف ,neut
 السلام عليكم انا سددت فاتوره بلغلط كيف استرجع فلوسي ,neut
 بالله ابغا اشتري شريحه نت 3 شهور بلا حدود هل العرض ساري,neut
 بالنسبه لبرنامجكم Mystc اذا عندي مشكله مع مين اتواصل ,neut
 بامكانك الحصول على معلومات الشريحه من خلال حسابك على موقع خدماتي او تطبيق MySTC او بزياره الفرع نايف,neut
 بامكانك عن طريق الدخول الى موقع الجوال نايف,neut
 بامكانك معرفه الباقات المتوفره من خلال الرابط التالي نايف,neut
 بخصوص خدمه موجود اكسترا كانت تصلني رسائل والان احول جوالي ولا تصلني رسائل,neut
 بدري عليكم المهم عندي شريحه ودخلت الرقم السري حقها كم مره ومو راضيه تفك ايش اسوي,neut
 بسرعه رد يا اخوي اخلص علينا ,neut
 بعد انقطاع لاكثر من 30 ساعه شبكه stc تعود لمحافظه حقل بعد مغرب اليوم تبوك,neut
 بكم باقهه كويك نت لمدهه شهر وكم قيقا فيها,neut
 بنفس مقياسك stc منت مجبور عليها عندك 5 شركات ,neut
 تحذر الاتصالات السعوديه STC من المكالمات والرسائل مجهوله المصدر من خارج المملكه وبعض التطبيقات قم بحظرها حتى لاتتعرض للابتزا ,neut
 قديمه دي الصوره شىف الشريك stc ,neut
 قديمه شوف stc,neut
 قديمه شوف شعار stc,neut
 قديمه شوف شعار stc الان شعار القطريه,neut
 قديمه شوف علامه stc,neut
 قديمه هذي stc والحين القطريه ,neut
 قديمه وواضح من شعار stc بجنب اسم الملعب انها قديمه,neut
 قديمه يا ابو عنان لاحظ شعار STC,neut
 قريه بريم السليل تفتقد لخدمه 4G رغم توفرها في مركز خيبر الجنوب الملاصق لها وكذلك وادي بن هشبل يبعد 10 كلم,neut
 قريه_السرفه_بتهامه_الباحه على الطاري انحرقت شريحتي قبل 3 ايام و اروح لهم قالوا عشان ما تشحن انحرقت الشريحه السرفه_بته ,neut
 قريه_السرفه_بتهامه_الباحه على الطاري انحرقت شريحتي قبل 3 ايام و اروح لهم قالوا عشان ما تشحن انحرقت الشريحه السرفه_بتهامه_بدون_ابراج,neut
 كم حدها المسموح يومي وكم تنزل السرعه بعدها ومتى تتجدد,neut
 ممكن ي اخ محمد تعطيني رقم PUK لشريحتي,neut
 ممنوع دخول النساا_ اقسام الرجال من اليوم تبداا STC بتبيق نظام هيئه الاتصال بصرااامه ,neut
 من الصباح والشبكه مختفيه في حقل ايش السبب,neut
 من المسئول عن الرسائل الخاصه ومتى يتم الرد ,neut
 من يفعلها لي كل يوم وهم مرسلين لي العرض ويكند_STC ,neut
 مو صحيح يا عبودي اللوحه ركز في اللوحه وشوف وش مكتوب فيها STC واللوحه الجديده مكتوب عليها القطريه,neut
 موتمر سناب شات ورابطه المحترفين مع stc ,neut
 موجود عندكم مودم stc بدون شريحه 4g وبكم ,neut
 موجوده اللوحه بس ماعرفت طريقه ادخال الارقام بشكل صحيح ,neut
 نامل الاطلاع على باقات الانترنت من خلال الرابط التالي شكرا ,neut
 نبي نحول من موبايلي الى الاتصالات كيف الطريقه,neut
 نت سنه مفتوح,neut
 نرجو اطلاعنا علي باقات انترنت مفتوح,neut
 I can t wait اليوم النجمه الذهبيه نوال_الزغبي_المتاهه على ,pos
 ابوعمر_حسين_عبدالغني الملكي_العالمي نتمنى عودتك للاهلي قريبا صدى الملاعب مصطفى الاغا ,pos
 اختيارات السياره لكل فنان و فنانه حسب الشخصيه منهم البرنسيسه منال_موسى فن ,pos
 اشتقتلكن سوريا مصر السعوديه الاردن تونس العراق المغرب اليمن الكويت فلسطين ,pos
 اشتقتلكن كتير كيفكن مصر سوريا ,pos
 اشتقتلكن كتيييير ولله بعتذر اني انقطعت عنكن هالفتره بس الله بيعلم قديش مشغوله سوريا السعوديه ,pos
 اعجبني اسلوب بدريه على قناه بخصوص بعض المحاضرات الدينيه و الايحااات الجنسيه فيها ,pos
 الثامنه_مع_داود الثامنه عن مشكله البدون بالحصوله على الجنسيه الكويتيه برنامج يستحق المشاهده,pos
 الحمد لله استطاع فريق بدون_شك ان يوفر ل اروى_والاا عمل لضمان حياه كريمه والجهود متواصله للحصول على الهويه ,pos
 السيارات الكلاسيكيه المعدله هوايه شبابيه جميله بعد قليل على ,pos
